neighborhood_id,neighborhood,latitude,longitude
7597,78748,30.18304,-97.79721
7598,78741,30.22382,-97.72261
7599,78704,30.23847,-97.74397
7600,78704,30.25445,-97.78032
7601,78703,30.27412,-97.75801
7602,78702,30.26294,-97.72632
7603,78704,30.25095,-97.77272
7604,78702,30.25751,-97.71128
7605,78744,30.1991,-97.75065
7606,78721,30.272,-97.68853
7607,78721,30.26831,-97.69139
7608,78704,30.25745,-97.76225
7609,78721,30.2787,-97.69541
7610,78721,30.2823,-97.69799
7611,78754,30.33162,-97.64556
7612,78704,30.250507,-97.744324
7613,78745,30.21049,-97.76748
7614,78728,30.45424,-97.68754
7615,78721,30.26954,-97.68755
7616,78733,30.34426,-97.86149
7617,78724,30.30655,-97.62956
7618,78741,30.24267,-97.73527
7619,78721,30.27036,-97.68996
7620,78701,30.27089,-97.74078
7621,78704,30.23721,-97.76606
7622,78702,30.26533,-97.71546
7623,78702,30.2684,-97.71023
7624,78745,30.19642,-97.81489
7625,78721,30.25838,-97.6852
7626,78759,30.42716,-97.77454
7627,78704,30.26177,-97.77282
7628,78757,30.3313,-97.72729
7629,78727,30.42518,-97.72855
7630,78752,30.3274,-97.69989
7631,78704,30.25534,-97.7569
7632,78759,30.41115,-97.7378
7633,78758,30.36951,-97.70552
7634,78704,30.24289,-97.77396
7635,78729,30.44245,-97.76832
7636,78704,30.23368,-97.76303
7637,78751,30.31998,-97.71144
7638,78702,30.27621,-97.712
7639,78723,30.30400652,-97.70075168
7640,78744,30.201,-97.7506
7641,78704,30.23709,-97.7625
7642,78737,30.2211,-97.89726
7643,78702,30.26126,-97.70726
7644,78745,30.21175,-97.78304
7645,78704,30.23665,-97.78391
7646,78734,30.3808,-97.95925
7647,78758,30.39552,-97.72343
7648,78704,30.25969,-97.77763
7649,78717,30.49518,-97.77626
7650,78727,30.43154,-97.70474
7651,78723,30.31479,-97.69733
7652,78741,30.21906,-97.70576
7653,78751,30.32301,-97.72792
7654,78704,30.25496,-97.77606
7655,78748,30.18474,-97.81146
7656,78724,30.31348,-97.65301
7657,78741,30.24008,-97.73335
7658,78702,30.27469,-97.71522
7659,78751,30.30711,-97.71801
7660,78751,30.31277,-97.72323
7661,78702,30.26345,-97.72644
7662,78703,30.29448,-97.76287
7663,78721,30.28205,-97.68625
7664,78701,30.27208,-97.74848
7665,78702,30.27637,-97.71314
7666,78751,30.30338,-97.71991
7667,78751,30.30044,-97.71664
7668,78741,30.22155,-97.73403
7669,78741,30.22876,-97.69672
7670,78702,30.25918,-97.73
7671,78702,30.25442,-97.71627
7672,78749,30.21359,-97.84166
7673,78741,30.21811,-97.69995
7674,78704,30.23401,-97.77094
7675,78704,30.25099,-97.75026
7676,78741,30.23935,-97.72241
7677,78741,30.23735,-97.72256
7678,78724,30.30693,-97.65464
7679,78702,30.25447,-97.72802
7680,78704,30.25616,-97.78322
7681,78722,30.29368228,-97.71626169
7682,78745,30.21033,-97.77161
7683,78741,30.24316,-97.73357
7684,78758,30.37156,-97.71807
7685,78737,30.217079,-97.972443
7686,78701,30.26552,-97.7398
7687,78741,30.24209,-97.73571
7688,78733,30.33368,-97.8573
7689,78756,30.32167,-97.73729
7690,78704,30.23204,-97.77756
7691,78704,30.24117,-97.75327
7692,78745,30.20857,-97.7715
7693,78731,30.32099,-97.751923
7694,78702,30.27927,-97.71266
7695,78744,30.19538,-97.72937
7696,78704,30.24389,-97.77184
7697,78704,30.2541,-97.77006
7698,78704,30.22633,-97.7548
7699,78723,30.28714,-97.70039
7700,78704,30.24929,-97.75647
7701,78758,30.39544,-97.72787
7702,78721,30.27005,-97.68403
7703,78751,30.30143,-97.73053
7704,78745,30.21035,-97.77075
7705,78704,30.24992,-97.7671
7706,78748,30.18069,-97.81557
7707,78745,30.21672,-97.793
7708,78745,30.20846,-97.77094
7709,78746,30.2806,-97.78572
7710,78704,30.25125,-97.7502
7711,78702,30.27366,-97.7082
7712,78741,30.22651,-97.74269
7713,78702,30.27275,-97.72954
7714,78702,30.2687,-97.72113
7715,78704,30.2472,-97.77755
7716,78721,30.27032,-97.68614
7717,78704,30.25521,-97.77203
7718,78741,30.24142,-97.69218
7719,78737,30.21278,-97.98425
7720,78751,30.30144,-97.71663
7721,78741,30.23202,-97.69413
7722,78703,30.28163147,-97.76100159
7723,78702,30.25934,-97.7225
7724,78757,30.35224,-97.74442
7725,78757,30.3638,-97.7305
7726,78702,30.27783,-97.71682
7727,78722,30.29464762,-97.71660421
7728,78745,30.20334,-97.77611
7729,78750,30.45775,-97.8125
7730,78703,30.27801,-97.75327
7731,78737,30.21415,-97.98244
7732,78722,30.28582,-97.71669
7733,78702,30.26653,-97.73188
7734,78746,30.2618,-97.78813
7735,78737,30.21271,-97.98391
7736,78737,30.2099,-97.96753
7737,78723,30.3089,-97.70598
7738,78738,30.32502,-97.96323
7739,78734,30.380686,-97.958572
7740,78734,30.380686,-97.958572
7741,78738,30.33317,-98.03279
7742,78741,30.24333,-97.72906
7743,78702,30.25462,-97.73281
7744,78721,30.25488,-97.68809
7745,78704,30.2378,-97.76427
7746,78756,30.32348,-97.74517
7747,78754,30.36501,-97.64979
7748,78728,30.44301,-97.69477
7749,78702,30.26133,-97.70792
7750,78702,30.25663,-97.72248
7751,78745,30.19325,-97.79193
7752,78705,30.28813,-97.74992
7753,78754,30.35821,-97.66263
7754,78751,30.30554,-97.72367
7755,78744,30.17434,-97.75986
7756,78702,30.27835,-97.72362
7757,78741,30.233,-97.6943
7758,78759,30.38833,-97.74878
7759,78737,30.208612,-97.951012
7760,78721,30.27791,-97.6928
7761,78704,30.24622,-97.78139
7762,78723,30.28983,-97.6795
7763,78752,30.33467249,-97.69583261
7764,78737,30.208612,-97.951012
7765,78734,30.42434,-97.92554
7766,78754,30.37703,-97.65761
7767,78745,30.17785,-97.7823
7768,78704,30.25576,-97.76584
7769,78721,30.26848,-97.68625
7770,78701,30.27073,-97.74796
7771,78745,30.219,-97.77271
7772,78702,30.27444,-97.7164
7773,78701,30.2645078,-97.7454648
7774,78751,30.30670737,-97.71821924
7775,78703,30.29002,-97.75836
7776,78744,30.19827,-97.74309
7777,78721,30.27731,-97.69271
7778,78704,30.25516,-97.75704
7779,78756,30.32024,-97.743431
7780,78721,30.26351,-97.69015
7781,78704,30.24802,-97.75136
7782,78745,30.20854,-97.76978
7783,78745,30.20262772,-97.7995523
7784,78759,30.37683013,-97.74104336
7785,78701,30.28077,-97.74557
7786,78723,30.29878,-97.69983
7787,78745,30.20852,-97.79345
7788,78741,30.23191,-97.7202
7789,78758,30.40317,-97.70027
7790,78736,30.24233,-97.90264
7791,78756,30.32107,-97.73245
7792,78724,30.30379,-97.63024
7793,78737,30.21182,-98.02078
7794,78702,30.26257,-97.73124
7795,78727,30.42148,-97.72933
7796,78756,30.32089,-97.73082
7797,78741,30.23185,-97.73223
7798,78744,30.20283,-97.69381
7799,78741,30.22518,-97.72735
7800,78704,30.2647789,-97.7621308
7801,78723,30.29874,-97.70171
7802,78751,30.31384,-97.71828
7803,78745,30.19891,-97.82085
7804,78741,30.22895813,-97.73905945
7805,78701,30.27215,-97.7467
7806,78702,30.271408,-97.724121
7807,78725,30.28202,-97.6623
7808,78722,30.29076,-97.71563
7809,78736,30.24418,-98.00243
7810,78747,30.12402,-97.77707
7811,78754,30.35625,-97.66079
7812,78721,30.27647,-97.69282
7813,78741,30.24633,-97.73323
7814,78758,30.3969,-97.72934
7815,78704,30.25629,-97.76963
7816,78737,30.1661,-97.97145
7817,78747,30.15432,-97.75828
7818,78732,30.41645,-97.88721
7819,78727,30.42695,-97.72683
7820,78745,30.21018,-97.76985
7821,78738,30.35009,-97.9897
7822,78745,30.20858,-97.77006
7823,78702,30.25676,-97.72251
7824,78746,30.28448,-97.78726
7825,78704,30.25488,-97.74638
7826,78752,30.33559,-97.69444
7827,78758,30.3979,-97.72784
7828,78727,30.42718,-97.69098
7829,78726,30.43784696,-97.83639097
7830,78704,30.25696,-97.77363
7831,78721,30.28031,-97.69515
7832,78723,30.29253434,-97.7013654
7833,78723,30.2921,-97.70283
7834,78721,30.27899,-97.68433
7835,78733,30.33323,-97.87022
7836,78704,30.25422,-97.76471
7837,78737,30.208612,-97.951012
7838,78723,30.28756,-97.67434
7839,78725,30.21762,-97.62954
7840,78758,30.38943,-97.70016
7841,78702,30.26267,-97.7342
7842,78745,30.19647,-97.77819
7843,78704,30.2594354,-97.7489394
7844,78704,30.2594354,-97.7489394
7845,78728,30.45484,-97.68862
7846,78749,30.20254,-97.8391
7847,78741,30.24185,-97.72553
7848,78758,30.36623,-97.70825
7849,78724,30.316,-97.65695
7850,78748,30.18541,-97.82809
7851,78702,30.25136,-97.71548
7852,78745,30.22378,-97.80002
7853,78721,30.28471,-97.68608
7854,78758,30.36473,-97.71418
7855,78741,30.23991,-97.71701
7856,78745,30.2038,-97.80067
7857,78702,30.26213,-97.72577
7858,78702,30.26254,-97.72445
7859,78702,30.26214,-97.7261
7860,78702,30.26317,-97.72371
7861,78702,30.28067,-97.71212
7862,78745,30.22224,-97.78122
7863,78704,30.25793,-97.77276
7864,78702,30.25243,-97.72598
7865,78702,30.26058,-97.7058
7866,78702,30.26934,-97.71807
7867,78704,30.24769,-97.76155
7868,78702,30.25414,-97.72155
7869,78752,30.32602,-97.68295
7870,78748,30.15833,-97.80102
7871,78702,30.26502,-97.70361
7872,78737,30.208612,-97.951012
7873,78703,30.30795,-97.75257
7874,78745,30.21058,-97.76419
7875,78721,30.28408236,-97.67899979
7876,78749,30.20008,-97.84689
7877,78745,30.19612,-97.82626
7878,78751,30.30655,-97.73192
7879,78744,30.20655,-97.69382
7880,78704,30.25326,-97.74693
7881,78721,30.25666,-97.68828
7882,78702,30.26585,-97.70752
7883,78745,30.2278,-97.80365
7884,78758,30.39584,-97.72743
7885,78703,30.2993,-97.7643
7886,78744,30.19295,-97.74028
7887,78703,30.30076,-97.76271
7888,78704,30.24191,-97.77331
7889,78704,30.24839,-97.75792
7890,78753,30.38772,-97.65737
7891,78758,30.3968,-97.72953
7892,78729,30.45321,-97.75478
7893,78702,30.27853,-97.71747
7894,78757,30.33063,-97.72711
7895,78704,30.23927,-97.74882
7896,78721,30.28432,-97.68244
7897,78741,30.23856,-97.73092
7898,78758,30.4030485,-97.7248085
7899,78751,30.306,-97.71562
7900,78752,30.32135,-97.71669
7901,78703,30.26894919,-97.75420686
7902,78737,30.22776,-98.02504
7903,78725,30.21739,-97.63121
7904,78704,30.25359,-97.76671
7905,78701,30.2651009,-97.7422035
7906,78757,30.36093,-97.73569
7907,78744,30.16623,-97.73216
7908,78738,30.35287,-97.99652
7909,78721,30.28366,-97.68002
7910,78721,30.27726276,-97.6761104
7911,78753,30.34823,-97.69923
7912,78758,30.39774,-97.72763
7913,78704,30.23505,-97.7775
7914,78702,30.25391,-97.71401
7915,78702,30.27134,-97.69909
7916,78722,30.29173,-97.71301
7917,78702,30.27419,-97.70288
7918,78701,30.28364,-97.74883
7919,78705,30.29633,-97.74096
7920,78735,30.24443,-97.87775
7921,78734,30.37868,-97.97424
7922,78749,30.20483,-97.85454
7923,78702,30.26886,-97.71814
7924,78734,30.37871,-97.94101
7925,78758,30.41456,-97.70037
7926,78704,30.25613,-97.74649
7927,78758,30.39954,-97.70149
7928,78702,30.25502,-97.72855
7929,78723,30.30623089,-97.67182333
7930,78704,30.23945,-97.74817
7931,78759,30.39574,-97.7617
7932,78701,30.26662,-97.74672
7933,78758,30.39968,-97.72187
7934,78751,30.3142533,-97.7330134
7935,78724,30.25943,-97.57401
7936,78702,30.25538,-97.71962
7937,78701,30.2645078,-97.7454648
7938,78752,30.335878,-97.704567
7939,78757,30.34244593,-97.73895392
7940,78749,30.22862,-97.84602
7941,78758,30.41454,-97.69847
7942,78745,30.19213,-97.7825
7943,78701,30.2705715,-97.7490675
7944,78747,30.13527,-97.76923
7945,78754,30.33584,-97.64783
7946,78754,30.35555,-97.65384
7947,78702,30.25629,-97.73487
7948,78702,30.25771,-97.71129
7949,78744,30.19299,-97.75196
7950,78703,30.30297,-97.75484
7951,78702,30.27949,-97.72174
7952,78753,30.39064,-97.65873
7953,78751,30.3198,-97.71131
7954,78754,30.35471,-97.65919
7955,78746,30.27129,-97.8089
7956,78750,30.46383,-97.79799
7957,78721,30.28032,-97.69101
7958,78721,30.27777,-97.67816
7959,78734,30.36825,-97.98906
7960,78704,30.25209,-97.7745
7961,78701,30.27267,-97.74858
7962,78741,30.23443,-97.7292
7963,78723,30.29106,-97.70489
7964,78721,30.26639,-97.69215
7965,78758,30.37169,-97.69768
7966,78733,30.33557,-97.86748
7967,78745,30.19674,-97.77121
7968,78759,30.3911,-97.75659
7969,78705,30.2839,-97.74751
7970,78737,30.19673,-97.96651
7971,78736,30.23395,-97.88811
7972,78702,30.25477,-97.73258
7973,78734,30.40163,-97.91403
7974,78759,30.37668,-97.76117
7975,78756,30.32324,-97.73208
7976,78702,30.26745,-97.72994
7977,78729,30.45511,-97.7801
7978,78744,30.15153,-97.72112
7979,78741,30.22467,-97.70443
7980,78748,30.15045,-97.82304
7981,78703,30.28163,-97.761047
7982,78704,30.23864,-97.75546
7983,78741,30.23544121,-97.73244476
7984,78705,30.28443146,-97.7458725
7985,78731,30.33299,-97.75838
7986,78719,30.11483,-97.69506
7987,78745,30.20743,-97.80965
7988,78754,30.35793,-97.6709
7989,78745,30.21717,-97.78257
7990,78704,30.24758,-97.75111
7991,78704,30.229,-97.76521
7992,78704,30.25139,-97.77001
7993,78756,30.32409,-97.73801
7994,78704,30.2602693,-97.7558359
7995,78704,30.2602693,-97.7558359
7996,78701,30.2651009,-97.7422035
7997,78737,30.19336,-97.98815
7998,78704,30.25117,-97.74537
7999,78732,30.37846,-97.88944
8000,78705,30.28773,-97.74449
8001,78705,30.28443146,-97.7458725
8002,78702,30.27918,-97.72051
8003,78758,30.39802,-97.7211
8004,78741,30.21876,-97.6983
8005,78705,30.28443146,-97.7458725
8006,78746,30.30858,-97.8069
8007,78741,30.22895813,-97.73905945
8008,78741,30.22895813,-97.73905945
8009,78736,30.23766,-97.98394
8010,78741,30.22895813,-97.73905945
8011,78729,30.46419,-97.77538
8012,78744,30.1973,-97.75506
8013,78741,30.23453,-97.70211
8014,78704,30.2442,-97.75672
8015,78741,30.22953606,-97.73838043
8016,78741,30.22953606,-97.73838043
8017,78741,30.22953606,-97.73838043
8018,78746,30.31643,-97.80286
8019,78741,30.23544121,-97.73244476
8020,78741,30.23544121,-97.73244476
8021,78741,30.23544121,-97.73244476
8022,78741,30.23241043,-97.73413849
8023,78741,30.22971916,-97.73829651
8024,78741,30.22971916,-97.73829651
8025,78744,30.17828,-97.75055
8026,78704,30.2349,-97.78744
8027,78728,30.4376,-97.67562
8028,78758,30.39604,-97.69167
8029,78745,30.21749,-97.7764
8030,78737,30.2333,-97.98469
8031,78746,30.28744,-97.80491
8032,78741,30.24371,-97.73474
8033,78721,30.26176,-97.68633
8034,78745,30.19245,-97.78972
8035,78741,30.22251,-97.69264
8036,78724,30.25995,-97.58036
8037,78704,30.24316,-97.77992
8038,78704,30.23876,-97.74301
8039,78745,30.19911,-97.837
8040,78704,30.23573,-97.76948
8041,78729,30.44319,-97.7488
8042,78745,30.19161,-97.7816
8043,78723,30.30854,-97.69728
8044,78734,30.36987,-97.97214
8045,78741,30.21834,-97.73921
8046,78751,30.31803,-97.73114
8047,78745,30.20167,-97.78148
8048,78752,30.32399,-97.68686
8049,78758,30.38443,-97.70497
8050,78721,30.26066,-97.6779
8051,78748,30.1605,-97.83623
8052,78751,30.31495,-97.71179
8053,78733,30.33381355,-97.84936242
8054,78734,30.37644,-97.9602
8055,78756,30.3206,-97.73043
8056,78752,30.3383,-97.7115
8057,78745,30.193857,-97.822327
8058,78752,30.335878,-97.704567
8059,78741,30.24594,-97.7284
8060,78704,30.22927,-97.76618
8061,78704,30.23785,-97.78886
8062,78741,30.22375,-97.72084
8063,78705,30.28608,-97.747
8064,78702,30.26833,-97.72725
8065,78702,30.27544,-97.73053
8066,78758,30.35878,-97.71385
8067,78742,30.24387,-97.68974
8068,78721,30.26855,-97.68522
8069,78704,30.24744,-97.75082
8070,78745,30.21772,-97.77045
8071,78757,30.33835,-97.71854
8072,78729,30.45001664,-97.78133933
8073,78729,30.45708,-97.77094
8074,78702,30.25635,-97.72891
8075,78704,30.23909,-97.76278
8076,78737,30.21444,-97.98409
8077,78722,30.29175,-97.71592
8078,78734,30.41256,-97.92381
8079,78744,30.20111,-97.74223
8080,78705,30.29275,-97.73979
8081,78732,30.41736,-97.890999
8082,78723,30.28482,-97.69916
8083,78744,30.19839,-97.72898
8084,78721,30.28112,-97.69042
8085,78759,30.36505,-97.7463
8086,78721,30.26994,-97.68403
8087,78758,30.39764,-97.72426
8088,78738,30.32638,-97.96314
8089,78704,30.22513,-97.76105
8090,78748,30.16734,-97.83649
8091,78732,30.38582,-97.91365
8092,78704,30.25449,-97.75417
8093,78747,30.13649936,-97.76775245
8094,78704,30.25353,-97.74367
8095,78745,30.21734,-97.807
8096,78751,30.30912882,-97.72874766
8097,78739,30.18992,-97.89272
8098,78704,30.24686,-97.75474
8099,78750,30.45862,-97.81693
8100,78701,30.26023,-97.73879
8101,78704,30.2311,-97.7835
8102,78757,30.34808,-97.73024
8103,78745,30.19982,-97.78771
8104,78753,30.36033,-97.69681
8105,78704,30.23987,-97.78707
8106,78704,30.23993,-97.7624
8107,78702,30.26701,-97.7177
8108,78729,30.441973,-97.76227866
8109,78745,30.21452,-97.80142
8110,78702,30.26317,-97.71692
8111,78702,30.25506,-97.73325
8112,78753,30.37342,-97.68517
8113,78703,30.2751,-97.75615
8114,78701,30.25673,-97.73973
8115,78734,30.40627,-97.93029
8116,78722,30.29589,-97.71296
8117,78721,30.26342,-97.67547
8118,78741,30.2276,-97.7103
8119,78741,30.22719,-97.70893
8120,78741,30.22956,-97.70989
8121,78741,30.23911,-97.71756
8122,78754,30.35598,-97.65892
8123,78758,30.4089,-97.70005
8124,78741,30.22863,-97.70864
8125,78733,30.337113,-97.88289
8126,78703,30.28418,-97.76473
8127,78702,30.26308,-97.73473
8128,78730,30.33145,-97.8281
8129,78730,30.33119,-97.82886
8130,78756,30.32116,-97.73228
8131,78739,30.19261,-97.88397
8132,78741,30.22457,-97.72369
8133,78744,30.17021,-97.76765
8134,78749,30.20961,-97.84791
8135,78702,30.27955,-97.72207
8136,78704,30.25952,-97.77332
8137,78745,30.22445,-97.7771
8138,78705,30.28875,-97.72557
8139,78702,30.272671,-97.704559
8140,78702,30.27163589,-97.72381497
8141,78752,30.32805443,-97.71805573
8142,78722,30.286144,-97.721069
8143,78725,30.25973,-97.67161
8144,78719,30.13644,-97.67605
8145,78751,30.3149,-97.72317
8146,78701,30.26026,-97.738838
8147,78701,30.26026,-97.738838
8148,78701,30.26026,-97.738838
8149,78701,30.26026,-97.73884
8150,78702,30.26722,-97.71753
8151,78703,30.27993,-97.75551
8152,78758,30.38214,-97.70719
8153,78704,30.23341,-97.75326
8154,78758,30.3817,-97.70577
8155,78758,30.38393,-97.70705
8156,78746,30.30139,-97.84073
8157,78758,30.3836,-97.70639
8158,78727,30.43343027,-97.74388424
8159,78723,30.30777,-97.69726
8160,78702,30.27794,-97.72347
8161,78751,30.31599,-97.71704
8162,78717,30.47929,-97.790451
8163,78741,30.21955,-97.70034
8164,78730,30.37856,-97.85077
8165,78704,30.25808,-97.76198
8166,78739,30.19382,-97.88232
8167,78748,30.18456,-97.81371
8168,78737,30.22562,-98.00167
8169,78741,30.24051,-97.73189
8170,78736,30.2416,-97.99383
8171,78702,30.27007,-97.72684
8172,78731,30.35822,-97.75002
8173,78752,30.33337,-97.69645
8174,78724,30.26312,-97.58631
8175,78702,30.25871,-97.7298
8176,78752,30.33645,-97.70467
8177,78723,30.28767,-97.66958
8178,78758,30.40256,-97.72656
8179,78702,30.25898,-97.69403
8180,78754,30.3759,-97.6471
8181,78701,30.26182,-97.738319
8182,78701,30.26182,-97.738319
8183,78701,30.26182,-97.738319
8184,78704,30.24797367,-97.75707558
8185,78745,30.21709,-97.7878
8186,78741,30.24519,-97.73429
8187,78704,30.25574,-97.75982
8188,78702,30.26047,-97.71894
8189,78741,30.22133,-97.70543
8190,78741,30.22792,-97.70901
8191,78737,30.21323,-97.98407
8192,78705,30.29728,-97.73087
8193,78734,30.37892,-97.93979
8194,78723,30.30725,-97.68275
8195,78744,30.19743,-97.7521
8196,78722,30.2903,-97.71685
8197,78737,30.208612,-97.951012
8198,78748,30.15981,-97.83538
8199,78702,30.2637,-97.73168
8200,78749,30.21594,-97.86849
8201,78734,30.39047,-97.962
8202,78734,30.419,-97.94392
8203,78737,30.2247,-97.9102
8204,78703,30.300539,-97.782049
8205,78701,30.2645078,-97.7454648
8206,78705,30.29088,-97.73514
8207,78744,30.17964,-97.76211
8208,78722,30.28186,-97.72043
8209,78704,30.25944,-97.77565
8210,78758,30.37724,-97.69614
8211,78752,30.32827,-97.71956
8212,78745,30.22689,-97.78508
8213,78704,30.22456,-97.7537
8214,78745,30.20233,-97.81249
8215,78702,30.25515,-97.73204
8216,78753,30.35020523,-97.69717909
8217,78722,30.29166,-97.71657
