id,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
i10777,Entire home/apt,113,2,25,9/4/2023,2.23,1,107,25,
i10778,Entire home/apt,130,30,1,5/25/2023,0.28,1,357,1,
i10779,Private room,150,1,1,10/22/2022,0.09,4,0,1,
i10780,Entire home/apt,428,2,23,7/23/2023,2.07,1,38,23,
i10781,Entire home/apt,150,7,1,1/3/2023,0.12,2,0,1,
i10782,Entire home/apt,82,20,5,5/31/2023,0.49,1,283,5,
i10783,Entire home/apt,84,3,19,5/1/2023,1.73,11,0,19,
i10784,Entire home/apt,88,3,11,4/28/2023,1.02,11,0,11,
i10785,Entire home/apt,115,31,0,,,136,343,0,
i10786,Entire home/apt,126,31,1,3/28/2023,0.18,136,347,1,
i10787,Entire home/apt,132,31,0,,,136,282,0,
i10788,Entire home/apt,193,28,6,6/11/2023,0.78,5,69,6,
i10789,Entire home/apt,156,2,13,7/30/2023,1.64,1,55,13,
i10790,Shared room,30,10,7,8/29/2023,0.62,6,13,7,
i10791,Entire home/apt,95,2,3,9/4/2023,2.09,1,76,3,
i10792,Entire home/apt,700,3,0,,,1,360,0,
i10793,Entire home/apt,159,2,21,8/13/2023,2.05,2,63,21,
i10794,Private room,96,4,67,8/15/2023,5.91,3,20,67,
i10795,Entire home/apt,177,29,9,5/30/2023,0.91,1,125,9,
i10796,Entire home/apt,79,2,28,9/9/2023,3.12,1,200,28,
i10797,Entire home/apt,325,3,0,,,1,67,0,
i10798,Private room,60,2,1,11/14/2022,0.1,4,253,1,
i10799,Private room,257,2,0,,,1,362,0,
i10800,Private room,149,1,0,,,1,0,0,
i10801,Entire home/apt,94,1,69,9/3/2023,6.27,1,155,69,
i10802,Entire home/apt,118,1,16,6/18/2023,1.55,9,345,16,
i10803,Entire home/apt,140,2,14,8/26/2023,1.28,1,170,14,
i10804,Private room,80,2,2,10/24/2022,0.19,4,253,2,
i10805,Entire home/apt,296,1,5,8/27/2023,0.56,32,0,5,
i10806,Entire home/apt,176,1,24,8/29/2023,2.18,1,213,24,
i10807,Entire home/apt,120,2,23,9/4/2023,2.13,11,355,23,
i10808,Entire home/apt,96,30,0,,,4,213,0,
i10809,Entire home/apt,514,2,31,8/13/2023,2.76,5,347,31,
i10810,Entire home/apt,244,1,3,5/7/2023,0.28,78,182,3,
i10811,Entire home/apt,87,2,25,7/8/2023,2.27,4,206,25,
i10812,Entire home/apt,73,8,23,7/15/2023,2.07,12,85,23,
i10813,Entire home/apt,1096,3,22,9/3/2023,3.37,3,221,22,
i10814,Entire home/apt,140,4,1,10/16/2022,0.09,1,358,1,
i10815,Entire home/apt,112,1,34,9/3/2023,3.15,20,325,34,
i10816,Entire home/apt,118,1,3,7/13/2023,0.28,1,162,3,
i10817,Entire home/apt,200,28,1,4/16/2023,0.2,1,320,1,
i10818,Entire home/apt,785,3,7,7/3/2023,0.65,5,339,7,
i10819,Private room,61,1,3,10/23/2022,0.27,1,0,3,
i10820,Entire home/apt,150,30,0,,,112,364,0,
i10821,Entire home/apt,932,3,31,9/4/2023,3.02,1,152,31,
i10822,Private room,42,1,7,7/1/2023,0.67,4,62,7,
i10823,Entire home/apt,1100,4,0,,,1,89,0,
i10824,Entire home/apt,151,29,0,,,1,365,0,
i10825,Entire home/apt,114,1,32,8/27/2023,3.18,1,69,32,
i10826,Entire home/apt,338,1,45,9/4/2023,4.09,6,28,45,
i10827,Entire home/apt,250,2,5,8/13/2023,0.47,4,308,5,
i10828,Entire home/apt,233,2,8,7/2/2023,0.73,1,349,8,
i10829,Entire home/apt,117,1,21,8/20/2023,2.09,5,257,21,
i10830,Entire home/apt,120,1,31,9/3/2023,2.82,1,42,31,
i10831,Entire home/apt,127,2,12,6/25/2023,1.09,3,32,12,
i10832,Entire home/apt,42,2,35,8/15/2023,3.13,31,79,35,
i10833,Entire home/apt,254,1,30,8/27/2023,2.91,1,327,30,
i10834,Private room,287,1,1,12/15/2022,0.11,6,361,1,
i10835,Entire home/apt,136,2,4,3/3/2023,0.37,3,191,4,
i10836,Entire home/apt,54,6,14,6/11/2023,1.27,19,15,14,
i10837,Entire home/apt,192,1,37,9/4/2023,3.37,1,140,37,
i10838,Entire home/apt,87,1,60,8/26/2023,7.32,2,143,60,
i10839,Entire home/apt,237,2,3,12/18/2022,0.3,1,0,3,
i10840,Entire home/apt,198,1,51,9/4/2023,4.75,1,313,51,
i10841,Private room,373,1,1,2/11/2023,0.14,6,361,1,
i10842,Entire home/apt,248,2,32,8/20/2023,2.98,15,154,32,
i10843,Entire home/apt,58,30,2,4/7/2023,0.21,1,56,2,
i10844,Entire home/apt,100,2,9,5/6/2023,1.16,1,0,9,
i10845,Entire home/apt,55,6,11,7/17/2023,1,19,15,11,
i10846,Entire home/apt,295,2,3,9/4/2023,0.4,2,345,3,
i10847,Private room,39,30,0,,,1,357,0,
i10848,Entire home/apt,207,1,0,,,1,362,0,
i10849,Private room,70,1,42,9/4/2023,3.88,1,218,42,
i10850,Entire home/apt,1243,30,0,,,1,96,0,
i10851,Private room,81,30,0,,,2,364,0,
i10852,Entire home/apt,292,2,0,,,1,362,0,
i10853,Entire home/apt,250,2,1,3/14/2023,0.16,1,0,1,
i10854,Entire home/apt,121,31,0,,,136,357,0,
i10855,Entire home/apt,168,31,0,,,136,350,0,
i10856,Entire home/apt,183,6,8,4/30/2023,0.91,1,1,8,
i10857,Entire home/apt,329,2,2,6/6/2023,0.32,2,363,2,
i10858,Entire home/apt,80,1,2,12/9/2022,0.21,1,4,2,
i10859,Entire home/apt,1575,3,0,,,1,358,0,
i10860,Entire home/apt,202,1,12,4/30/2023,1.11,78,342,12,
i10861,Entire home/apt,205,2,0,,,19,319,0,
i10862,Entire home/apt,198,2,18,9/4/2023,1.79,1,167,18,
i10863,Entire home/apt,650,4,0,,,4,0,0,
i10864,Entire home/apt,81,1,38,8/16/2023,3.51,77,362,38,
i10865,Entire home/apt,109,1,19,7/16/2023,1.72,8,344,19,
i10866,Entire home/apt,650,4,0,,,4,0,0,
i10867,Entire home/apt,650,4,1,3/20/2023,0.17,4,0,1,
i10868,Private room,92,1,8,3/16/2023,0.73,1,15,8,
i10869,Entire home/apt,223,1,5,3/15/2023,0.46,9,54,5,
i10870,Entire home/apt,209,1,20,8/20/2023,1.9,2,159,20,
i10871,Entire home/apt,132,31,1,5/31/2023,0.29,136,244,1,
i10872,Entire home/apt,135,31,0,,,136,120,0,
i10873,Entire home/apt,103,31,1,5/31/2023,0.29,136,355,1,
i10874,Entire home/apt,117,2,28,8/14/2023,2.61,2,138,28,
i10875,Entire home/apt,99,2,33,8/26/2023,3.12,2,303,33,
i10876,Entire home/apt,222,1,41,9/3/2023,3.69,4,359,41,
i10877,Entire home/apt,110,2,25,9/6/2023,2.28,3,75,25,
i10878,Private room,125,2,0,,,1,0,0,
i10879,Entire home/apt,180,2,5,3/19/2023,0.45,1,165,5,
i10880,Entire home/apt,165,2,75,9/4/2023,6.97,2,124,75,
i10881,Entire home/apt,270,3,2,3/18/2023,0.33,2,46,2,
i10882,Entire home/apt,90,30,1,3/16/2023,0.17,1,0,1,
i10883,Private room,109,2,21,9/6/2023,1.94,2,44,21,
i10884,Entire home/apt,96,1,12,7/30/2023,1.09,1,45,12,
i10885,Entire home/apt,142,2,5,7/30/2023,0.62,45,75,5,
i10886,Entire home/apt,92,1,11,8/16/2023,1,3,325,11,
i10887,Entire home/apt,237,1,2,10/16/2022,0.18,2,365,2,
i10888,Entire home/apt,130,31,0,,,136,258,0,
i10889,Private room,56,2,6,4/16/2023,0.57,2,62,6,
i10890,Entire home/apt,346,3,0,,,1,305,0,
i10891,Entire home/apt,126,2,1,11/13/2022,0.1,3,43,1,
i10892,Entire home/apt,220,3,1,10/22/2022,0.09,2,362,1,
i10893,Entire home/apt,650,3,1,6/4/2023,0.3,2,90,1,
i10894,Entire home/apt,250,3,1,10/23/2022,0.09,1,178,1,
i10895,Entire home/apt,181,2,16,8/20/2023,1.49,8,330,16,
i10896,Entire home/apt,127,2,23,9/6/2023,3.83,1,162,23,
i10897,Entire home/apt,998,3,32,8/27/2023,3.19,1,244,32,
i10898,Entire home/apt,81,2,1,2/26/2023,0.15,1,0,1,
i10899,Entire home/apt,140,1,17,6/6/2023,2.34,5,79,17,
i10900,Entire home/apt,214,1,1,1/16/2023,0.13,2,44,1,
i10901,Entire home/apt,119,1,16,7/4/2023,1.45,1,106,16,
i10902,Entire home/apt,1000,2,18,9/1/2023,1.75,5,340,18,
i10903,Entire home/apt,115,31,2,6/10/2023,0.2,136,343,2,
i10904,Entire home/apt,121,31,0,,,136,307,0,
i10905,Entire home/apt,132,31,0,,,136,325,0,
i10906,Entire home/apt,127,3,1,2/27/2023,0.15,2,0,1,
i10907,Private room,31,1,10,2/18/2023,0.92,3,0,10,
i10908,Entire home/apt,110,3,8,4/22/2023,0.78,2,0,8,
i10909,Entire home/apt,75,30,0,,,1,107,0,
i10910,Entire home/apt,400,30,0,,,2,0,0,
i10911,Entire home/apt,221,1,7,3/11/2023,0.65,2,0,7,
i10912,Entire home/apt,93,1,10,7/29/2023,0.93,6,334,10,
i10913,Private room,38,1,3,8/1/2023,0.67,2,17,3,
i10914,Entire home/apt,245,4,1,10/31/2022,0.09,1,0,1,
i10915,Entire home/apt,377,2,21,8/13/2023,2.14,19,354,21,
i10916,Entire home/apt,2400,3,0,,,1,365,0,
i10917,Entire home/apt,113,3,34,8/29/2023,4.25,1,345,34,
i10918,Entire home/apt,139,31,0,,,1,365,0,
i10919,Private room,500,1,0,,,1,358,0,
i10920,Entire home/apt,498,1,43,8/4/2023,3.96,8,0,43,
i10921,Entire home/apt,243,2,4,5/14/2023,0.38,45,330,4,
i10922,Entire home/apt,110,2,36,9/3/2023,3.35,1,256,36,
i10923,Entire home/apt,120,30,1,11/10/2022,0.1,1,133,1,
i10924,Entire home/apt,271,3,20,8/7/2023,1.95,1,60,20,
i10925,Private room,90,3,4,9/3/2023,1.71,1,330,4,
i10926,Entire home/apt,180,2,16,7/15/2023,1.52,1,197,16,
i10927,Entire home/apt,1000,7,0,,,1,365,0,
i10928,Entire home/apt,54,30,3,8/11/2023,0.42,1,143,3,
i10929,Entire home/apt,300,1,17,8/16/2023,1.69,11,286,17,
i10930,Private room,54,1,13,7/31/2023,1.21,3,142,13,
i10931,Entire home/apt,147,1,37,8/26/2023,3.85,3,22,37,
i10932,Entire home/apt,330,1,61,8/30/2023,5.7,1,289,61,
i10933,Entire home/apt,126,3,26,9/1/2023,2.41,1,347,26,
i10934,Entire home/apt,150,30,0,,,1,362,0,
i10935,Private room,75,20,1,10/23/2022,0.09,4,166,1,
i10936,Entire home/apt,105,1,1,12/31/2022,0.12,1,0,1,
i10937,Entire home/apt,262,2,31,8/27/2023,3.55,5,358,31,
i10938,Private room,100,2,0,,,2,364,0,
i10939,Entire home/apt,140,180,0,,,1,365,0,
i10940,Entire home/apt,1570,2,0,,,18,35,0,
i10941,Entire home/apt,1570,2,0,,,18,116,0,
i10942,Entire home/apt,1570,2,0,,,18,116,0,
i10943,Entire home/apt,1570,2,0,,,18,116,0,
i10944,Entire home/apt,1570,2,0,,,18,116,0,
i10945,Entire home/apt,1570,2,0,,,18,35,0,
i10946,Entire home/apt,1570,2,0,,,18,35,0,
i10947,Entire home/apt,1570,2,0,,,18,35,0,
i10948,Entire home/apt,152,3,2,12/3/2022,0.19,1,98,2,
i10949,Entire home/apt,101,1,60,7/28/2023,5.56,8,162,60,
i10950,Entire home/apt,70,2,0,,,1,0,0,
i10951,Entire home/apt,224,1,24,8/14/2023,2.24,1,337,24,
i10952,Private room,83,1,1,10/23/2022,0.09,1,363,1,
i10953,Entire home/apt,323,2,10,7/16/2023,1.19,1,154,10,
i10954,Entire home/apt,209,1,24,8/5/2023,3.98,1,32,24,
i10955,Private room,32,30,2,4/19/2023,0.3,3,252,2,
i10956,Entire home/apt,154,1,54,8/25/2023,5.09,5,353,54,
i10957,Private room,67,1,47,8/13/2023,4.38,3,59,47,
i10958,Entire home/apt,82,1,44,8/28/2023,4.06,1,165,44,
i10959,Entire home/apt,473,2,5,9/4/2023,1.02,24,51,5,
i10960,Private room,69,1,3,3/4/2023,0.3,3,363,3,
i10961,Private room,350,1,1,10/23/2022,0.09,2,365,1,
i10962,Entire home/apt,304,2,13,8/2/2023,1.35,1,169,13,
i10963,Entire home/apt,793,3,21,9/4/2023,2.36,7,168,21,
i10964,Entire home/apt,145,31,0,,,136,322,0,
i10965,Entire home/apt,100,2,2,11/20/2022,0.19,1,314,2,
i10966,Entire home/apt,200,1,0,,,78,310,0,
i10967,Entire home/apt,440,2,4,6/2/2023,0.4,24,351,4,
i10968,Entire home/apt,110,30,3,7/31/2023,0.38,1,275,3,
i10969,Entire home/apt,1570,2,0,,,18,35,0,
i10970,Entire home/apt,1570,2,0,,,18,35,0,
i10971,Entire home/apt,1570,2,0,,,18,116,0,
i10972,Entire home/apt,1570,2,0,,,18,35,0,
i10973,Entire home/apt,1570,2,0,,,18,35,0,
i10974,Entire home/apt,1570,2,0,,,18,35,0,
i10975,Entire home/apt,1570,2,0,,,18,35,0,
i10976,Entire home/apt,1570,2,0,,,18,35,0,
i10977,Entire home/apt,1570,2,0,,,18,35,0,
i10978,Entire home/apt,881,2,0,,,1,268,0,
i10979,Entire home/apt,126,3,5,4/23/2023,0.48,11,343,5,
i10980,Entire home/apt,212,2,32,6/17/2023,3.09,30,352,32,
i10981,Private room,81,90,0,,,1,365,0,
i10982,Entire home/apt,189,2,35,9/3/2023,3.26,1,152,35,
i10983,Entire home/apt,200,2,3,12/31/2022,0.31,1,0,3,
i10984,Entire home/apt,109,2,2,6/17/2023,0.65,1,0,2,
i10985,Entire home/apt,86,1,61,8/20/2023,5.65,1,109,61,
i10986,Entire home/apt,140,31,2,8/24/2023,0.45,136,343,2,
i10987,Private room,59,1,16,8/14/2023,1.59,1,247,16,
i10988,Entire home/apt,195,2,14,6/4/2023,1.63,1,296,14,
i10989,Entire home/apt,650,1,0,,,2,365,0,
i10990,Entire home/apt,100,1,3,8/12/2023,0.3,32,341,3,
i10991,Entire home/apt,357,1,2,4/8/2023,0.19,2,356,2,
i10992,Entire home/apt,291,1,19,8/20/2023,1.94,78,321,19,
i10993,Entire home/apt,108,1,24,8/25/2023,3.1,1,164,24,
i10994,Entire home/apt,225,2,28,9/4/2023,2.6,1,330,28,
i10995,Entire home/apt,87,2,5,5/6/2023,0.46,10,344,5,
i10996,Entire home/apt,112,30,5,3/20/2023,0.77,45,20,5,
i10997,Entire home/apt,220,2,7,9/4/2023,2.69,1,135,7,
i10998,Entire home/apt,95,3,10,8/31/2023,0.95,1,14,10,
i10999,Private room,51,30,0,,,21,178,0,
i11000,Private room,44,30,0,,,21,181,0,
i11001,Entire home/apt,73,1,62,8/27/2023,5.78,6,20,62,
i11002,Entire home/apt,200,1,14,8/26/2023,1.34,1,68,14,
i11003,Entire home/apt,81,1,79,9/6/2023,7.41,14,339,79,
i11004,Entire home/apt,380,1,67,8/27/2023,6.26,9,237,67,
i11005,Entire home/apt,233,2,1,11/13/2022,0.1,45,1,1,
i11006,Entire home/apt,93,2,11,8/12/2023,1.07,9,99,11,
i11007,Entire home/apt,153,1,3,3/18/2023,0.29,3,0,3,
i11008,Private room,59,2,14,9/5/2023,2,1,171,14,
i11009,Entire home/apt,185,7,0,,,1,90,0,
i11010,Entire home/apt,194,3,5,8/14/2023,1.19,1,340,5,
i11011,Entire home/apt,199,1,3,11/27/2022,0.3,1,0,3,
i11012,Entire home/apt,106,1,60,9/4/2023,5.64,1,43,60,
i11013,Private room,50,30,0,,,2,82,0,
i11014,Entire home/apt,316,2,10,5/21/2023,1.47,1,76,10,
i11015,Private room,93,4,51,9/8/2023,4.89,3,156,51,
i11016,Entire home/apt,1570,2,0,,,18,116,0,
i11017,Entire home/apt,178,4,1,11/24/2022,0.1,1,29,1,
i11018,Entire home/apt,113,2,10,6/25/2023,1.18,19,352,10,
i11019,Entire home/apt,811,2,12,9/4/2023,2.43,1,336,12,
i11020,Entire home/apt,102,2,10,7/3/2023,0.99,19,320,10,
i11021,Entire home/apt,100,8,36,8/14/2023,3.42,7,95,36,
i11022,Entire home/apt,123,3,0,,,1,5,0,
i11023,Entire home/apt,115,30,12,6/7/2023,1.22,1,0,12,
i11024,Entire home/apt,214,1,8,9/3/2023,1.34,1,71,8,
i11025,Entire home/apt,115,31,2,5/20/2023,0.22,136,337,2,
i11026,Entire home/apt,138,1,27,8/13/2023,2.75,2,222,27,
i11027,Entire home/apt,116,2,18,8/7/2023,1.75,11,361,18,
i11028,Entire home/apt,57,1,28,8/4/2023,2.74,1,277,28,
i11029,Entire home/apt,320,30,0,,,2,23,0,
i11030,Entire home/apt,198,2,0,,,10,72,0,
i11031,Entire home/apt,132,31,0,,,136,282,0,
i11032,Entire home/apt,127,31,2,6/18/2023,0.42,136,161,2,
i11033,Entire home/apt,120,30,0,,,3,341,0,
i11034,Entire home/apt,1275,2,16,8/27/2023,1.85,1,336,16,
i11035,Entire home/apt,280,2,2,3/19/2023,0.2,1,350,2,
i11036,Entire home/apt,112,2,40,8/26/2023,3.88,28,50,40,
i11037,Entire home/apt,73,8,37,8/23/2023,3.51,12,70,37,
i11038,Entire home/apt,108,1,56,9/5/2023,5.44,9,28,56,
i11039,Entire home/apt,90,1,24,9/4/2023,3.93,2,73,24,
i11040,Entire home/apt,84,1,74,9/5/2023,7.21,2,144,74,
i11041,Entire home/apt,150,1,38,8/20/2023,3.69,1,17,38,
i11042,Entire home/apt,399,2,1,11/19/2022,0.1,9,6,1,
i11043,Entire home/apt,428,1,5,9/3/2023,0.52,9,60,5,
i11044,Entire home/apt,172,2,7,8/27/2023,0.71,1,32,7,
i11045,Entire home/apt,968,2,33,8/13/2023,3.5,17,323,33,
i11046,Entire home/apt,221,1,0,,,30,364,0,
i11047,Entire home/apt,141,7,2,8/10/2023,0.26,45,275,2,
i11048,Entire home/apt,299,1,0,,,30,364,0,
i11049,Entire home/apt,283,1,3,1/13/2023,0.31,30,364,3,
i11050,Entire home/apt,102,30,3,4/27/2023,0.32,1,278,3,
i11051,Entire home/apt,290,2,0,,,2,205,0,
i11052,Entire home/apt,322,3,0,,,1,365,0,
i11053,Entire home/apt,133,2,39,8/27/2023,4.19,1,50,39,
i11054,Entire home/apt,736,2,30,9/4/2023,2.98,1,120,30,
i11055,Entire home/apt,112,1,50,8/1/2023,4.98,2,143,50,
i11056,Entire home/apt,92,1,34,9/8/2023,3.71,1,148,34,
i11057,Entire home/apt,125,1,30,8/27/2023,3.36,2,41,30,
i11058,Entire home/apt,124,2,20,8/21/2023,1.99,1,307,20,
i11059,Entire home/apt,115,180,0,,,1,336,0,
i11060,Entire home/apt,864,1,4,7/2/2023,0.41,22,359,4,
i11061,Entire home/apt,225,30,3,1/1/2023,0.35,6,208,3,
i11062,Entire home/apt,200,2,1,4/16/2023,0.2,1,362,1,
i11063,Shared room,24,8,9,8/20/2023,0.93,6,15,9,
i11064,Private room,45,3,8,4/16/2023,0.82,6,0,8,
i11065,Entire home/apt,87,1,27,8/18/2023,2.79,77,351,27,
i11066,Entire home/apt,229,1,0,,,1,363,0,
i11067,Entire home/apt,501,1,9,3/11/2023,0.91,1,0,9,
i11068,Entire home/apt,119,31,1,12/18/2022,0.11,136,280,1,
i11069,Entire home/apt,186,31,0,,,136,0,0,
i11070,Entire home/apt,131,31,1,6/8/2023,0.32,136,327,1,
i11071,Entire home/apt,141,1,0,,,23,278,0,
i11072,Entire home/apt,141,1,0,,,23,278,0,
i11073,Entire home/apt,181,1,3,8/1/2023,0.45,23,331,3,
i11074,Entire home/apt,141,1,0,,,23,278,0,
i11075,Entire home/apt,141,1,0,,,23,278,0,
i11076,Entire home/apt,181,1,0,,,23,277,0,
i11077,Entire home/apt,141,1,0,,,23,278,0,
i11078,Entire home/apt,141,1,0,,,23,278,0,
i11079,Entire home/apt,141,1,0,,,23,278,0,
i11080,Entire home/apt,141,1,0,,,23,278,0,
i11081,Entire home/apt,132,1,1,5/19/2023,0.26,23,275,1,
i11082,Entire home/apt,170,2,3,3/16/2023,0.3,23,275,3,
i11083,Entire home/apt,170,1,3,5/26/2023,0.49,23,275,3,
i11084,Entire home/apt,170,2,1,1/4/2023,0.12,23,332,1,
i11085,Entire home/apt,170,2,1,3/19/2023,0.17,23,275,1,
i11086,Entire home/apt,132,1,0,,,23,275,0,
i11087,Entire home/apt,170,2,1,3/12/2023,0.16,23,275,1,
i11088,Entire home/apt,170,2,0,,,23,275,0,
i11089,Entire home/apt,132,1,0,,,23,275,0,
i11090,Entire home/apt,123,3,31,9/5/2023,3.01,1,64,31,
i11091,Entire home/apt,215,1,30,8/27/2023,2.98,1,348,30,
i11092,Entire home/apt,120,30,0,,,1,365,0,
i11093,Entire home/apt,153,31,0,,,136,0,0,
i11094,Entire home/apt,131,1,57,9/9/2023,5.82,2,200,57,
i11095,Entire home/apt,220,2,6,3/27/2023,0.6,1,36,6,
i11096,Entire home/apt,110,2,29,8/27/2023,3.01,1,283,29,
i11097,Entire home/apt,177,2,3,3/26/2023,0.3,3,333,3,
i11098,Entire home/apt,210,2,16,8/27/2023,1.63,45,255,16,
i11099,Entire home/apt,126,3,17,9/1/2023,2.02,3,113,17,
i11100,Private room,95,1,2,4/22/2023,0.2,4,353,2,
i11101,Entire home/apt,186,1,46,9/6/2023,4.52,7,142,46,
i11102,Entire home/apt,190,7,1,11/14/2022,0.1,1,364,1,
i11103,Entire home/apt,81,1,30,9/4/2023,3.11,77,363,30,
i11104,Private room,90,1,1,4/16/2023,0.2,2,170,1,
i11105,Entire home/apt,412,2,2,4/10/2023,0.2,30,364,2,
i11106,Entire home/apt,266,1,1,12/21/2022,0.11,30,364,1,
i11107,Entire home/apt,365,14,6,5/8/2023,0.6,1,180,6,
i11108,Entire home/apt,118,1,17,7/5/2023,1.71,1,43,17,
i11109,Entire home/apt,98,31,0,,,136,356,0,
i11110,Entire home/apt,343,1,0,,,24,333,0,
i11111,Private room,40,5,4,9/6/2023,0.49,6,3,4,
i11112,Entire home/apt,112,3,8,5/1/2023,0.81,11,312,8,
i11113,Private room,90,30,1,9/2/2023,1,3,260,1,
i11114,Private room,75,3,0,,,1,0,0,
i11115,Entire home/apt,349,1,0,,,1,312,0,
i11116,Entire home/apt,133,31,0,,,136,325,0,
i11117,Entire home/apt,125,20,0,,,1,364,0,
i11118,Entire home/apt,211,1,40,9/1/2023,4.01,18,6,40,
i11119,Entire home/apt,136,1,27,7/30/2023,2.88,1,85,27,
i11120,Entire home/apt,799,4,0,,,1,358,0,
i11121,Entire home/apt,106,2,16,5/28/2023,1.91,1,98,16,
i11122,Entire home/apt,450,3,0,,,1,349,0,
i11123,Private room,55,2,2,7/24/2023,0.57,1,0,2,
i11124,Entire home/apt,108,3,6,3/22/2023,0.61,1,2,6,
i11125,Entire home/apt,250,2,9,8/20/2023,1.81,3,0,9,
i11126,Entire home/apt,180,1,4,3/20/2023,0.5,32,354,4,
i11127,Entire home/apt,70,28,1,8/12/2023,1,4,333,1,
i11128,Entire home/apt,350,1,1,12/7/2022,0.11,1,323,1,
i11129,Entire home/apt,142,30,0,,,112,364,0,
i11130,Entire home/apt,109,28,30,7/5/2023,2.91,1,325,30,
i11131,Entire home/apt,218,1,16,9/1/2023,1.57,22,342,16,
i11132,Entire home/apt,132,2,38,9/7/2023,3.77,1,122,38,
i11133,Entire home/apt,2250,1,1,6/11/2023,0.33,6,345,1,
i11134,Entire home/apt,108,1,29,7/23/2023,2.88,1,340,29,
i11135,Entire home/apt,225,2,11,7/30/2023,1.13,1,264,11,
i11136,Private room,102,1,1,11/18/2022,0.1,1,365,1,
i11137,Entire home/apt,73,1,38,7/20/2023,3.75,77,365,38,
i11138,Entire home/apt,78,1,15,9/6/2023,1.56,77,349,15,
i11139,Entire home/apt,179,170,0,,,1,363,0,
i11140,Entire home/apt,329,1,17,8/13/2023,2.63,1,306,17,
i11141,Entire home/apt,189,2,1,4/24/2023,0.21,6,174,1,
i11142,Entire home/apt,1500,3,0,,,1,361,0,
i11143,Entire home/apt,383,2,16,9/3/2023,4.85,2,350,16,
i11144,Entire home/apt,230,2,21,8/20/2023,2.14,3,308,21,
i11145,Private room,89,1,34,8/24/2023,3.41,1,327,34,
i11146,Private room,60,1,33,8/22/2023,3.36,1,41,33,
i11147,Entire home/apt,64,1,51,9/5/2023,5.86,1,333,51,
i11148,Entire home/apt,104,3,8,9/4/2023,0.81,1,324,8,
i11149,Entire home/apt,59,30,0,,,1,180,0,
i11150,Entire home/apt,100,1,39,9/3/2023,4.33,1,243,39,
i11151,Entire home/apt,250,31,0,,,1,152,0,
i11152,Entire home/apt,179,2,28,6/25/2023,2.79,1,142,28,
i11153,Private room,328,1,2,3/13/2023,0.2,12,308,2,
i11154,Private room,347,1,0,,,12,313,0,
i11155,Private room,323,1,0,,,12,312,0,
i11156,Entire home/apt,130,1,21,8/27/2023,2.09,1,329,21,
i11157,Entire home/apt,197,2,12,9/2/2023,1.43,25,331,12,
i11158,Entire home/apt,73,31,0,,,2,358,0,
i11159,Entire home/apt,111,1,6,9/4/2023,3.16,1,200,6,
i11160,Private room,334,1,0,,,12,295,0,
i11161,Entire home/apt,311,28,18,5/28/2023,2.23,1,0,18,
i11162,Entire home/apt,182,1,1,6/11/2023,0.33,9,54,1,
i11163,Entire home/apt,99,30,0,,,22,90,0,
i11164,Entire home/apt,301,3,14,6/19/2023,1.44,1,157,14,
i11165,Entire home/apt,85,3,6,4/30/2023,0.68,18,261,6,
i11166,Entire home/apt,216,2,20,8/27/2023,2.29,1,210,20,
i11167,Entire home/apt,140,5,2,1/4/2023,0.23,1,19,2,
i11168,Entire home/apt,319,2,32,9/4/2023,3.44,7,160,32,
i11169,Entire home/apt,112,3,34,9/10/2023,4.02,1,296,34,
i11170,Entire home/apt,139,2,33,9/3/2023,3.41,1,208,33,
i11171,Entire home/apt,126,1,31,8/27/2023,3.08,126,344,31,
i11172,Entire home/apt,395,1,9,9/4/2023,0.96,6,348,9,
i11173,Entire home/apt,126,1,37,7/30/2023,3.72,126,339,37,
i11174,Entire home/apt,126,1,26,8/11/2023,2.58,126,341,26,
i11175,Entire home/apt,126,1,38,8/19/2023,3.79,126,341,38,
i11176,Entire home/apt,135,3,1,11/14/2022,0.1,6,124,1,
i11177,Entire home/apt,374,2,0,,,4,82,0,
i11178,Entire home/apt,789,2,2,12/11/2022,0.21,2,351,2,
i11179,Entire home/apt,542,2,13,8/20/2023,1.32,45,359,13,
i11180,Entire home/apt,1399,1,2,7/23/2023,0.34,5,53,2,
i11181,Entire home/apt,125,2,23,8/20/2023,2.73,1,59,23,
i11182,Entire home/apt,140,30,2,7/8/2023,0.58,1,48,2,
i11183,Entire home/apt,387,2,13,9/3/2023,2.17,3,209,13,
i11184,Entire home/apt,395,1,13,8/20/2023,1.42,6,350,13,
i11185,Entire home/apt,395,1,9,9/3/2023,0.89,6,346,9,
i11186,Private room,74,4,9,7/13/2023,1.11,6,0,9,
i11187,Entire home/apt,395,1,19,7/16/2023,1.88,6,348,19,
i11188,Entire home/apt,295,1,20,8/7/2023,2.26,6,350,20,
i11189,Entire home/apt,310,2,6,5/7/2023,0.88,23,124,6,
i11190,Entire home/apt,299,3,2,3/19/2023,0.32,1,249,2,
i11191,Entire home/apt,136,31,1,3/11/2023,0.16,136,343,1,
i11192,Entire home/apt,450,7,6,6/14/2023,1.08,1,0,6,
i11193,Entire home/apt,261,28,0,,,1,146,0,
i11194,Entire home/apt,87,3,6,4/27/2023,0.68,11,0,6,
i11195,Entire home/apt,87,3,13,5/1/2023,1.34,11,0,13,
